MS609-0298.xml,Predictos hereticos credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem et posse salvari per ipsos licet sciret quo ecclesia persequeretur eos,,,,,,
MS609-0299.xml,"Alibi nunquam vidit hereticos nisi captos nec nec adoravit nec dedit nec misit nec duxit nec eorum predicationemaudivit. Et fuit confessa apud Saxiacum fratri Ferrario et postea non vidit hereticos. Et abiuravit heresim et iuravit et cetera. Testes: Arnaldus, priorSancti Saturnini; et Bernardus de Gans; et frater Bernardus de Caucio, inquisitor.",,,,,fuit confessa apud Saxiacum fratri Ferrario et postea non vidit hereticos,
MS609-0301.xml,"Predictos hereticos credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem et posse salvari per ipsos licet sciret quod ecclesa persequitor eos. De erroribus non audivit hereticos loqui. Et sunt XIIII anni quodprimo credidit hereticos esse bonos homines et stetit in illa credulitate per IIIIor annos. Et fuit confessa fratri Ferrario apud Saxiacum et postea non vidit hereticos. Et abiuravit et iuravit et cetera. Testes: P. de Drulha et propedicti, excepto Bernardo de Gaus.",sunt XIIII anni quodprimo credidit hereticos esse bonos homines,stetit in illa credulitate per IIIIor annos,1231,1241,Predictos hereticos credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem et posse salvari per ipsos licet sciret quod ecclesa persequitor eos,#pos_bonos_homines #pos_veraces #pos_amicos_dei #pos_posse_salvari
MS609-0301.xml,Predictos hereticos credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem et posse salvari per ipsos licet sciret quod ecclesa persequitor eos,,,,,,
MS609-0302.xml,Predictos hereticos credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem fidem et posse salvari per ipsos licet sciretquod ecclesia persequeretur eos. De erroribus non audivit hereticos loqui. Et sunt XV anni quod primo credidit hereticos esse bonos et non stesl stetit in illa credulitate nisi per sex annos. Et fuit confessus fratri Ferrario apud Limosum et postea non vidit hereticos. Etabiuravit heresim et iuravit et cetera. Testes propredicti.,sunt XV anni quod primo credidit hereticos esse bonos,non stesl stetit in illa credulitate nisi per sex annos,1230,1236,Predictos hereticos credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem fidem et posse salvari per ipsos licet sciretquod ecclesia persequeretur eos,#pos_bonos_homines #pos_veraces #pos_amicos_dei #pos_bonam_fidem #pos_posse_salvari
MS609-0302.xml,Predictos hereticos credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem fidem et posse salvari per ipsos licet sciretquod ecclesia persequeretur eos,,,,,,
MS609-0393.xml,"Alibi nunquam vidit hereticos nisi captos nec credidit nec adoravit nec dedit nec misit nec duxit nec eorum predicationem audivit nec credidit hereticos esse bonos homines nec esse veraces nec habere bonam fidem nec posse salvari per ipsos nec audivit hereticos dicentesaliquos errores. Et fuit confessa fratri Ferrario apud Saxiacum. Et abiuravit heresim et iuravit et cetera. Testes: Arnaldus Cerda; et Nepos,clericus; W. capellanus de Manso Sanctarum Puellarum; et frater Bernardus de Caucio, inquisitor.",,,,,nec credidit hereticos esse bonos homines nec esse veraces nec habere bonam fidem nec posse salvari per ipsos,#neg_bonos_homines #neg_veraces #neg_bonam_fidem #neg_posse_salvari
MS609-0393.xml,nec credidit hereticos esse bonos homines nec esse veraces nec habere bonam fidem nec posse salvari per ipsos,,,,,,
MS609-0419.xml,Predictos credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem et posse salvari per ipso licet sciret quod Ecclesia persequeretur eos. De erroribus non audivithereticos loquentes. Et sunt VI anni quod primo credidit hereticos esse bonos homines et non stetit in illa credulitatenisi per duos annos. Et fuit confessus fratri Ferrario apud Limosum et postea non vidit hereticos. Alibinon vidit hereticos nec dedit nec misit nec duxit nec interfuit hereticationem hereticorum. Et abiuravit heresim etiuravit et cetera coram predictis fratribus Bernardo de Caucio et Iohanne de Sancto Petro inquisitoribus. Testes: predicti.,sunt VI anni quod primo credidit hereticos esse bonos homines,non stetit in illa credulitatenisi per duos annos,1239,1241,Predictos credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem et posse salvari per ipso licet sciret quod Ecclesia persequeretur eos,#pos_bonos_homines #pos_veraces #pos_bonam_fidem #pos_posse_salvari #pos_amicos_dei
MS609-0419.xml,Predictos credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem et posse salvari per ipso licet sciret quod Ecclesia persequeretur eos,,,,,,
MS609-0421.xml,Predictos hereticos cre credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem et posse salvari per ipsos licet sciretquod ecclesia persequeretur eos. De erroribus non audivit hereticos loqui. Et sunt VII anni quod primo credidit hereticos esse bonos et non stetit in illa credulitate nisi per duos annos. Et fuit confessa fratri Ferrario apud Limosum et postea nonvidit hereticos. Et abiuravit heresim et iuravit et cetera coram predictis inquisitoribus. Testes predicti.,sunt VII anni quod primo credidit hereticos esse bonos,non stetit in illa credulitate nisi per duos annos,1238,1240,Predictos hereticos cre credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem et posse salvari per ipsos licet sciretquod ecclesia persequeretur eos,#pos_bonam_fidem #pos_bonos_homines #pos_amicos_dei #pos_posse_salvari
MS609-0421.xml,Predictos hereticos cre credidit esse bonos homines et veraces et amicos Dei et habere bonam fidem et posse salvari per ipsos licet sciretquod ecclesia persequeretur eos,,,,,,
MS609-0425.xml,Dixit tamen quod nunquam credidit hereticos esse bonos homines,,,,,,
MS609-0450.xml,"Predictos hereticos credidit esse bonos homines et habere bonamfidem et esse amicos Die licet sciret quod Ecclesia persequeretur eos. Et audivit eos dicentes quod Deus non fecerat visibilia et quod hostiasacrata non est corpus Christi. De baptismo, de matrimonio, de resurrectione carnis, non audivit eos loquentes. Sed ipse testis crediditpredictis erroribus sicut ipsi heretici dicebant. Predicta fuit confessus fratri Ferrario, inquisitore, apud Limos sed non habuit penitentiam. Et sunt XX anni quod primo credidit hereticos esse bonos homines sed non credidit postquam fecit predictum confessionem Fratri Ferrario. Recognovitetiam quod male fecit quia postquam abiuravit heresim et iuravit persequi hereticos, vidit hereticos, celavit, credidit, adoravit. Et abiuravit heresim et iuravit et cetera. Testes: Arnaldus, prior Sancti Saturnini; Arnaldus Cerda; et frater Bernardus, inquisitor; et B. de Petra Bufari, clericus.",sunt XX anni quod primo credidit hereticos esse bonos homines,sed non credidit postquam fecit predictum confessionem Fratri Ferrario,1225,1240,Predictos hereticos credidit esse bonos homines et habere bonamfidem et esse amicos Die licet sciret quod Ecclesia persequeretur eos,#pos_bonos_homines #pos_bonam_fidem #pos_amicos_dei
MS609-0450.xml,Predictos hereticos credidit esse bonos homines et habere bonamfidem et esse amicos Die licet sciret quod Ecclesia persequeretur eos,,,,,,
MS609-0453.xml,"Predictos hereticos credidit esse bonos homines et habere bonam fidem et posse salvari per ipsos licet sciret quod ecclesia perseqeuretur eos. ro Sed non audivit hereticos dicentes errores de visibilibus quod Deus non fecerat ea. De hostia sacrata, de baptismo, de matrimonio, nec de resurrectione carnis, non audivit eos loquentes, sed bene audivit ab capellano suo quod hereticos dicebant errores. Sed ipse testis non credidit predictis erroribus. Et sunt X anni vel circa quod primo credidit hereticos hereticos esse bonos homines sed non credidit annus est elapsus idest postquam fecit confessione sua de fratri Ferrario apud Limos. Sed non fuit confessus fratri Willelmo Arnaldi nec habuit penitentiam.",sunt X anni vel circa quod primo credidit hereticos hereticos esse bonos homines,sed non credidit annus est elapsus idest,1235,1244,Predictos hereticos credidit esse bonos homines et habere bonam fidem et posse salvari per ipsos licet sciret quod ecclesia perseqeuretur eos,#pos_bonam_fidem #pos_bonam_fidem #pos_posse_salvari
MS609-0453.xml,Predictos hereticos credidit esse bonos homines et habere bonam fidem et posse salvari per ipsos licet sciret quod ecclesia perseqeuretur eos,,,,,,
MS609-0454.xml,Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos Dei licet sciret quod ecclesia perseqeuretur eos. Sed non audivit eos dicentes errores de visibilibus nec de aliis sacramentis. Predicta fuit confessus fratriFerrario apud Saysac . Et sunt V anni quod primo credidit hereticos esse bonos homines sed non credidit postquam fuit confessus et est anno. Alibi non vidit hereticos nec credidit nec adoravit nec aliquid dedit nec misit nec eorum predicationem audivit ut supradictum est. Et abiuravit heresim et iuravit et cetera. Testes: propedicti.,sunt V anni quod primo credidit hereticos esse bonos homines,sed non credidit postquam fuit confessus et est anno.,1240,1244,Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos Dei licet sciret quod ecclesia perseqeuretur eos,#pos_bonam_fidem #pos_bonos_homines #pos_amicos_dei
MS609-0454.xml,Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos Dei licet sciret quod ecclesia perseqeuretur eos,,,,,,
MS609-0455.xml,Predictos hereticos non credidit esse bonos homines nec habere bonam fidem nec posse salvari per ipsos licetadoraret eos. Alibi non vidit hereticos nec credidit nec adoravit nec adoravit nec aliquid dedit nec misit nec eorum predicationem audivit. Et non fuitconfessus fratri Ferrario sed fuit confessus fratri Willelmo Arnaldi apud Castrum Novum Darri sed non recordatur quid dixit ei. Et abiuravit heresim et iuravit et cetera. Testes propedicti. Dixit etiam quod non recolat si vidit hereticos postquam fecit confessionem suam fratribus inquisitoribus apud Castrum Novum Darri. Testes: propedicti.,,,,,Predictos hereticos non credidit esse bonos homines nec habere bonam fidem nec posse salvari per ipsos licetadoraret eos,#neg_bonos_homines #neg_bonam_fidem #neg_posse_salvari
MS609-0455.xml,Predictos hereticos non credidit esse bonos homines nec habere bonam fidem nec posse salvari per ipsos licetadoraret eos,,,,,,
MS609-0456.xml,Predictos hereticos credidit esse bonos homineset habere bonam fidem licet sciret quod ecclesia persequeretur eos. Alibi non vidit hereticos nec credidit nec adoravit nec aliquid dedit nec misit nec eorumpredicationem audivit nisi ut supradictum est. Et fuit confessa aliis inquisitori et celavit veritatem. Et abiuravit heresim et iuravit et cetera. Testes: propedicti.,,,,,Predictos hereticos credidit esse bonos homineset habere bonam fidem licet sciret quod ecclesia persequeretur eos.,#pos_bonos_homines #pos_bonam_fidem
MS609-0456.xml,Predictos hereticos credidit esse bonos homineset habere bonam fidem licet sciret quod ecclesia persequeretur eos.,,,,,,
MS609-0459.xml,"Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos dei licet sciret quod ecclesia persequeretur eos. Et audivit dicentes errores de visibilibus, quod Deus non fecerat ea et quod corpora mortuorum non resurgerent. De hostia sacrata, de baptismo, nec de matrimonio non audivit eos loquentes. Et ipsa credidittunc sicut ipsi dicebant. Et sunt XXX anni vel circa quod primo credidit hereticos esse bonos homines sed non credidit duo anni sunt. Predicta fuit confessa fratri Ferrario, inquisitore, apud Saysac sed non habuit penitentiam. Et abiuravit heresim et iuravit et cetera. Testes: qui in confessione Amade Fendelha Refers to Amada's deposition at MS609-0457, however Amada's deposition cites testes propedicti.. Et negavit veritatemDuv. confessionem coram fratri Willelmo Arnaldi et socio suo, inquisitoribus, apud Castrum Novum Darri.",sunt XXX anni vel circa quod primo credidit hereticos esse bonos homines,sed non credidit duo anni sunt,1215,1243,Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos dei licet sciret quod ecclesia persequeretur eos,#pos_bonam_fidem #pos_bonos_homines #pos_amicos_dei
MS609-0459.xml,Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos dei licet sciret quod ecclesia persequeretur eos,,,,,,
MS609-0461.xml,nec credidit eos bonos homines,,,,,,
MS609-0465.xml,"Predictos hereticos credidit esse bonos homines et amicos Dei et veraces et posse salvari per ipsoslicet sciret quod ecclesia persequeretor eos. Sed non audivit eos dicentes errores de visibilibus nec de aliis sacramentas sed bene audivit dici quod heretici dicebat quod Deus non fecerat visibilia et quod hostia sacrata no erat corpus Christi et quod baptismo et matrimonio non proficiebant ad saluatem et quod corpora mortuorum non resurgent. Sed ipse testis non credidit predictiserroribus. Et sunt XVI anni quod primo credidit hereticos esse bonos homines sed non credidit postquam fecit confessionem suam fratri Ferrario apud Cocas et est annus. Dixit etiam quod non dixit veritatem fratribus Willelmo Arnaldi et Stephano inquisitoribus apud Castrum Novum Darri . Recognovitetiam quod male fecit quia postquam abiuravit heresim et iuravit persequitor hereticos, celavit, credidit, adoravit hereticos. Et abiuravit heresimet iuravit et cetera. Testes: predicti.",sunt XVI anni quod primo credidit hereticos esse bonos homines,sed non credidit postquam fecit confessionem suam fratri Ferrario apud Cocas et est annus.,1229,1244,Predictos hereticos credidit esse bonos homines et amicos Dei et veraces et posse salvari per ipsoslicet sciret quod ecclesia persequeretor eos,#pos_bonos_homines #pos_amicos_dei #pos_amicos_dei #pos_posse_salvari
MS609-0465.xml,Predictos hereticos credidit esse bonos homines et amicos Dei et veraces et posse salvari per ipsoslicet sciret quod ecclesia persequeretor eos,,,,,,
MS609-0467.xml,"Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos Dei et veraces licetsciret quod Ecclesia persequeretur eos. Sed non audivit eos loquentes quod Deus non fecerat visibilia. De matrimonium audivit eos loquentes quod non valebant ad salutem et quod corpora mortuorum non resurgent. Et ipse credidit sicut ipsi dicebant. De hostia nec de baptismus non audivit eosloquentes. Et sunt XII anni quod primo credidit hereticos esse bonos homines sed non credit postquam fecit confessione suam de heresi fratri Ferrario, inquisitori, apudLimos et est annus et dimidius. Et fuit confessus fratribus Willelmo Arnald et Stephano, inquisitoribus, apud Castrum Novum Derri et non dixit veritatem dictisinquisitoribus quia ipse et alii conduxerunt inter se quod non dicerent inquisitoribus veritatem. Et recognovit quod male fecit quia postquam abiuravit heresimet iuravit promisit persequi hereticos, vidit, celavit, et credidit, et adoravit hereticos. Et abiuravit heresim et iuravit et cetera. Testes: predicti.",sunt XII anni quod primo credidit hereticos esse bonos homines,"sed non credit postquam fecit confessione suam de heresi fratri Ferrario, inquisitori, apudLimos et est annus et dimidius.",1233,1244,Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos Dei et veraces licetsciret quod Ecclesia persequeretur eos,#pos_bonos_homines #pos_bonam_fidem #pos_amicos_dei #pos_veraces
MS609-0467.xml,Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos Dei et veraces licetsciret quod Ecclesia persequeretur eos,,,,,,
MS609-0470.xml,"Predictafuit confessus fratri Ferrario, inquisitore, apud Limos. Predictos hereticos credidit esse bonos homines et habere bonam fidem et posse salvari per ipsos.Et audivit eos dicentes quod matrimonium non valebat et quod corpora mortuorum non resurgerent, et ipse credebant. De aliis erroribusnon audivit eos loquentes. Et sunt XV anni quod primo credidit hereticos esse bonos sed non credidit postquam facet dictam confessione fratri Ferrario, inquisitori, apud Limos . Et fuit confessus fratribus Willelmo Arnaldi et Stephano, inquisitoribus, apud Castrum Novum Darri, et non dixit veritatem quia Poncius Marti consul prohibuit ei. Et recognovit quod male fecit quia postquam abiuravit heresim et iuravit promisit persequi hereticos, vidit hereticos, celavit et credidit et adoravit. Et abiuravit heresim et iuravit et cetera. Testes: predicti.",sunt XV anni quod primo credidit hereticos esse bonos,"non credidit postquam facet dictam confessione fratri Ferrario, inquisitori, apud Limos",1230,1242,Predictos hereticos credidit esse bonos homines et habere bonam fidem et posse salvari per ipsos,#pos_bonam_fidem #pos_bonos_homines #pos_posse_salvari
MS609-0470.xml,Predictos hereticos credidit esse bonos homines et habere bonam fidem et posse salvari per ipsos,,,,,,
MS609-0471.xml,"Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos Dei et posse salvariper ipsos licet sciret quod Ecclesia persequeretur eos. Et audivit eos dicentes errores de visibilibus quod deus nonfecerat ea, et quod hostia sacrata non erat corpus Christi vel Deum, et quod baptismum et matrimonium non valebat ad salutem, et quodcorpora mortuorum non resurgerent. Et ipse credidit sicut ipsis hereticis dicebant. Predicta fuit confessus fratri Ferrario apud Limos.Et sunt XVI anni quod primo credidit hereticos bonos homines sed non credidit IIIIor anni sunt. Predicta celavit fratri Willelmo Arnaldi et socio suo, inquisitoribus,apud Castrum Novum Darri. Et nichil dixit in illa confessione quia Landa prohibuit ei ne aliqua dictis inquisitoribus revelaret. Et abiuravit heresim et iuravit et cetera. Testes: predicti.",,,,,Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos Dei et posse salvariper ipsos licet sciret quod Ecclesia persequeretur eos,#pos_bonos_homines #pos_bonam_fidem #pos_amicos_dei #pos_posse_salvari
MS609-0471.xml,Predictos hereticos credidit esse bonos homines et habere bonam fidem et esse amicos Dei et posse salvariper ipsos licet sciret quod Ecclesia persequeretur eos,,,,,,
MS609-0472.xml,"Non credidit hereticos esse bonos homines nec habere bonam fidem nec adoravit eos, sedad instantiam Ysarni de Gibel adoravit eas non quod crederet in eis. Alibi non vidit hereticos nec credidit nec adoravit nec aliquid dedit nec misit nec eorumpredicationem audivit. Predicta fuit confessus inquisitoribus apud Castrum Novum Darri . Et abiuravit heresim et iuravit et cetera. Testes: predicti. Et negavit veritatemaliis inquisitoribus apud Castrum Novum Darri.",,,,,"Non credidit hereticos esse bonos homines nec habere bonam fidem nec adoravit eos, sedad instantiam Ysarni de Gibel adoravit eas non quod crederet in eis",#neg_bonos_homines #neg_bonam_fidem
MS609-0472.xml,"Non credidit hereticos esse bonos homines nec habere bonam fidem nec adoravit eos, sedad instantiam Ysarni de Gibel adoravit eas non quod crederet in eis",,,,,,
MS609-0474.xml,"Predictos hereticos esse bonos homines et habere bonam fidem et esse amicos Dei et posse salvariper ipsos. Et audivit eos dicentes errores de visibilibus quod deus non fecerat ea, et quod hostia sacrata non erat corpus christi vel Domini, et quodbaptismus et matrimonium non proficiebant vel proficiunt ad salutem, et quod corpora mortuorum non resurgerent. Et ipse credebat tunc sicut ipsi heretici dicebant. Et sunt XVIII anni quod primo credidit hereticos bonos homines sed non credit X anni sunt. Predicta negavit fratri Willelmo Arnaldi, inquisitori, apud Castrum Novum Darri. Sed fratri Ferrario dixit omnia apud Limos. Et postea non vidit hereticos. Et abiuravit heresim et cetera. Testes: predicti.",sunt XVIII anni quod primo credidit hereticos bonos homines,non credit X anni sunt.,1227,1235,Predictos hereticos esse bonos homines et habere bonam fidem et esse amicos Dei et posse salvariper ipsos,#pos_bonos_homines #pos_bonam_fidem #pos_amicos_dei #pos_posse_salvari
MS609-0474.xml,Predictos hereticos esse bonos homines et habere bonam fidem et esse amicos Dei et posse salvariper ipsos,,,,,,
MS609-0477.xml,"Alibi non vidit hereticos nisi captos nec nunquam credidit nec adoravit nec aliquid dedit nec misit nec eorum predicationem audivit. Dixitetiam quod fuit confessa inquisitoribus apud Castrum Novum Darri. Et abiuravit heresim et iuravit et cetera. Testes: frater Willelmus Pelisso; Petrus Fresapa; Arnaldus Cerda; et frater B Bernardus, inquisitor.",,,,,,
MS609-0478.xml,"Item. Dixit quod credidit hereticos esse bonos homines et habere bonam fidem et esse veraces et amicos Dei. Et audivit hereticos dicentes quodDeus non fecerat visibilia et quod hostia sacrata non est corpus christi et quod in matrimonio non est salus et quod mortui non resurgent.Et ipse testis credidit predictis erroribus. Et sunt X anni quod primo credidit hereticos he esse bonos homines et sunt duo quod non credidit. Et abiuravit heresim et iuravit et cetera. Testes: Silvester, capellanus de Viridifolio; et Arnaldus Cerda; et frater Bernardus, inquisitor.",,,,,credidit hereticos esse bonos homines et habere bonam fidem et esse veraces et amicos Dei,#pos_bonos_homines #pos_bonos_homines #pos_veraces #pos_amicos_dei
MS609-0478.xml,credidit hereticos esse bonos homines et habere bonam fidem et esse veraces et amicos Dei,,,,,,
MS609-0481.xml,Predictos hereticos non credidit esse bonos homines nec habere bonam fidem,,,,,,
MS609-0482.xml,Alibi non vidit hereticos nec credidit nec adoravit nec aliquid dedit nec misit nec eorum predicationem audivit nisi nisi ut supradictum est. Et abiuravit heresim et iuravit et cetera. Testes: predicti.,,,,,,
MS609-0486.xml,"Predictos hereticos credidit esse bonos homines et habere bonam fidem licet sciret l quod ecclesiapersequeretur eos. Et audivit eos dicentes errores de visibilibus quod Deus non fecerit ea et quod hostia sacrata non erat corpus Christi. Sed ipse testis non credidit predictis erroribus. Et VII anni sunt VII anni quod primo credidit hereticos esse bonos homines et sunt IIII anni quod non credidit eos esse bonos. Predicta fuit confessus fratri Ferrario fratri Ferrario inquisitori apud Limos.Et predicta negavit fratri Willelmo Arnaldi, inquisitori, apud Castrum Novum.",sunt VII anni quod primo credidit hereticos esse bonos homines,sunt IIII anni quod non credidit eos esse bonos,1238,1241,Predictos hereticos credidit esse bonos homines et habere bonam fidem licet sciret l quod ecclesiapersequeretur eos,#pos_bonos_homines #pos_bonam_fidem
MS609-0486.xml,Predictos hereticos credidit esse bonos homines et habere bonam fidem licet sciret l quod ecclesiapersequeretur eos,,,,,,
MS609-0487.xml,Predictas hereticas credidit esse bonas feminas et habere bonam fidem,,,,,,
MS609-0501.xml,"Predictos hereticos credidit esse bonos homines et habere bonam fidem licet sciret quod ecclesia persequeretur eos. sed non audivit eos dicentes errores de visibilibus nec de sacramentis. Alibi non vidit hereticos nec credidit nec adoravit nec aliquid dedit nisi ut supradictum est. Predicta fuit confessus fratri Ferrario, inquisitori, apud Limos . Et abiuravit heresim et iuravit et cetera. Testes: predicti. Et negavit veritatem coram fratreWillelmo Arnaldi et socio suo, inquisitoribus, apud Castrum Novum Darri.",,,,,Predictos hereticos credidit esse bonos homines et habere bonam fidem licet sciret quod ecclesia persequeretur eos,#pos_bonos_homines #pos_bonam_fidem
MS609-0501.xml,Predictos hereticos credidit esse bonos homines et habere bonam fidem licet sciret quod ecclesia persequeretur eos,,,,,,
MS609-0509.xml,Alibi non vidit hereticos nec credidit nec adoravit nec aliquid dedit nec misit nec eorum predicationem audivit.,,,,,,
MS609-0511.xml,Predictos hereticos credidit esse bonos homines et amicos Die et esse veraces et habere bonam fidem et esse salus cum ipsis,,,,,,
MS609-0566.xml,"Item. Dixit quod credidit predictos hereticos esse bonos homines et amicos Die et esse veraces et habere bonamfidem et posse salvari per ipsos licet sciret quod ecclesia persequeretur eos. Item. Requisitus de erroribus, dixit quod nunquamaudivit eos loquentes. Et de hoc fuit confessus fratri Willelmo Arnaldi, inquisitori, apud Castrum Novum et fratri Ferrario apud Limos. Et sunt XII anni quod primo credidit hereticos esse bonos et sunt IIIIor quod ultimo dimisit.",sunt XII anni quod primo credidit hereticos esse bonos,sunt IIIIor quod ultimo dimisit,1233,1241,credidit predictos hereticos esse bonos homines et amicos Die et esse veraces et habere bonamfidem et posse salvari per ipsos licet sciret quod ecclesia persequeretur eos,#pos_bonos_homines #pos_amicos_dei #pos_veraces #pos_posse_salvari #pos_bonam_fidem
MS609-0566.xml,credidit predictos hereticos esse bonos homines et amicos Die et esse veraces et habere bonamfidem et posse salvari per ipsos licet sciret quod ecclesia persequeretur eos,,,,,,
MS609-0575.xml,"Item. Dixit quod predictos hereticos credidit esse bonos homines etamicos Dei et esse veraces et habere bonam fidem et posse salvari per ipsos vel cum ipsos. Requisitus de erroribus, dixit quod nunquamaudivit eos loquentes. Et sunt Ve anni quod primo credidit hereticos et sunt duo anni quod ultimo dimsit.",sunt Ve anni quod primo credidit hereticos,sunt duo anni quod ultimo dimsit,1240,1243,predictos hereticos credidit esse bonos homines etamicos Dei et esse veraces et habere bonam fidem et posse salvari per ipsos vel cum ipsos,#pos_bonos_homines #pos_bonam_fidem #pos_posse_salvari #pos_amicos_dei #pos_veraces
MS609-0575.xml,predictos hereticos credidit esse bonos homines etamicos Dei et esse veraces et habere bonam fidem et posse salvari per ipsos vel cum ipsos,,,,,,
MS609-0577.xml,Predictos hereticos credidit esse bonos homines et habere bonam fidem et posse salvari per ipsos licet sciret quod Ecclesia persequeretur eos. Sed non audivit eos dicentes errores visibilibus quod Deus non feceret ea nec de sacrata hostia nec ipse credidit predictis erroribus. Et sunt VIII anni quod primo credidithereticos esse bonos sed non stetit in illa credulitatem nisi per duos menses. Et non fuit confessus aliis inquisitoribus.,sunt VIII anni quod primo credidithereticos esse bonos,sed non stetit in illa credulitatem nisi per duos menses,1237,1237,Predictos hereticos credidit esse bonos homines et habere bonam fidem et posse salvari per ipsos licet sciret quod Ecclesia persequeretur eos,#pos_bonos_homines #pos_bonam_fidem #pos_posse_salvari
MS609-0577.xml,Predictos hereticos credidit esse bonos homines et habere bonam fidem et posse salvari per ipsos licet sciret quod Ecclesia persequeretur eos,,,,,,
MS609-0585.xml,predictos hereticos credidit esse bonos homines et esse amicos Die et veraces et habere bonam fidem et possesalvari cum ipsis licet sciret quod ecclesia persequeretor eos.,,,,,,
MS609-0588.xml,Predictos hereticos credidit esse bonos et habere bonam fidem et esse amicos Die licet sciretquod ecclesia persequeretor eos. Sed non audivit dicentes eos errors de visibilibus quod Deus no fecerat ea nec de sacramentis ecclesie. Et sunt IIIIor anni vel circa quod primo credidit hereticos esse bonos sed non stetit in illa credulitate nisi per duos annos. Et hec non fuit confessus aliis inquisitor.,sunt IIIIor anni vel circa quod primo credidit hereticos esse bonos,non stetit in illa credulitate nisi per duos annos,1241,1243,Predictos hereticos credidit esse bonos et habere bonam fidem et esse amicos Die licet sciretquod ecclesia persequeretor eos,#pos_bonos_homines #pos_bonam_fidem #pos_amicos_dei
MS609-0588.xml,Predictos hereticos credidit esse bonos et habere bonam fidem et esse amicos Die licet sciretquod ecclesia persequeretor eos,,,,,,
MS609-0589.xml,"Predictos hereticos non credidit esse bonos nec habere bonam fidem licet semel adoravit eas ad instantiam predictorum Bernardi Alzeu et Bernardi Marti , nec audivit eos dicentes errores de visibilibus quod Deus non fecerat ea, nec de sacramentis ecclesie. Alibi non vidit hereticos nec credidit nec aliquid dedit nec misit nec eorum predicationem audivit.",,,,,Predictos hereticos non credidit esse bonos nec habere bonam fidem licet semel adoravit eas ad instantiam predictorum Bernardi Alzeu et Bernardi Marti,#neg_bonos_homines #neg_bonam_fidem
MS609-0589.xml,Predictos hereticos non credidit esse bonos nec habere bonam fidem licet semel adoravit eas ad instantiam predictorum Bernardi Alzeu et Bernardi Marti,,,,,,
MS609-0597.xml,"Alibi non vidit hereticos nisi quando publice manebant per totam terram. Predictos hereticos credidit esse bonos homines et amicosDie et esse veraces et habere bonam fidem et posse salvari per eos. Et sunt XL anni quod primo credidit hereticos et sunt XXX anni quod ultimo dimsit illorum credulatem. Et fuit confessus apud Castrum Novum fratri Willelmo Arnaldi et socium suum, quondam inquisitoribus, et fratri Ferrario apud Limos. Et abiuravit heresim et iuravit et cetera. Testes: Arnaldus, prior Sancti Saturnini; Alegre, capellanus de Rocavidal; et frater Bernardus de Caucio, inquisitor.",sunt XL anni quod primo credidit hereticos,sunt XXX anni quod ultimo dimsit illorum credulatem,1205,1215,Predictos hereticos credidit esse bonos homines et amicosDie et esse veraces et habere bonam fidem et posse salvari per eos,#pos_bonos_homines #pos_bonam_fidem #pos_amicos_dei #pos_posse_salvari #pos_veraces
MS609-0597.xml,Predictos hereticos credidit esse bonos homines et amicosDie et esse veraces et habere bonam fidem et posse salvari per eos,,,,,,
MS609-0600.xml,credidit hereticos esse bonos homines et veraces et amicos Dei licet sciret quodecclesia persequeretor eos.,,,,,,
MS609-0601.xml,"Alibi nunquam vidit hereticos nisi captos nec credidit nec adoravit nec dedit nec misit necduxit nec eorum predicationem audivit. Et abiuravit heresim et iuravit et cetera. Testes: Stephanus, archipresbiter de Laurac; et Arnaldus, capellanus dels Cassers; Petrus Iohannis, capellanusde Villa Picta; et frater Bernardus, inquisitor.",,,,,,
